Source,Title,Link
Bloomberg,"B. Riley (RILY) Posts Continuing Operations Loss, Buyout Effort Ends - Bloomberg",https://news.google.com/rss/articles/CBMirwFBVV95cUxNVkt3SklyODdUbFpPOV9zVFhIcXpUOTJpamFxTXN1UURJLUs1b011STJaSDdxM3RnVDRrcmYtLTJjanYxWTI1ejRmTXctblJkOXJNV1RlZC1NQzZ4ejBfQXZtMm4yWVhzWUMzWE15NmhvZFprWUFkUkw3QW5MTHJUSXlRaWNMTjVPSTYwTXlnR0NtblRjV0xIY2N4UEh2YkhYNXhHYThZY3JxNlZyeTRJ?oc=5
Bloomberg,Can Gen Z Truly Opt Out of Capitalism? - Bloomberg,https://news.google.com/rss/articles/CBMilgFBVV95cUxOY1ZwMm1MUElSekZxbFIzUUczclBiLXBEU2l4MUlmYnM0QTlpQ3U1RTlVUDk5cks1ZWhVU3BoUlZiMzVLR25RUHd1MUY4UXpHRmRRTC1BRmpjQmVHaVNoQjhncGRHcmZkVEd1Xzd2SlZLMDkyQzNTbDlqRWYxbEMzNjc1WmZGWVpQdjlJbUpsemxEb2lORnc?oc=5
Bloomberg,Bloomberg Launches Climate Risk Management Solution To Help Investors Evaluate The Financial Impacts Of Climate Change On Portfolios - Bloomberg,https://news.google.com/rss/articles/CBMifEFVX3lxTE5WNHNCeG5Lbi0tMkwzanRBXzlCWnRpNDNFZlNpQWdCY1ZOeXAyZFBUeXAwdE9GRV95Y3RZWUxKVWxSRG1oUlVhMHhBMXFLX0JIRDNybjh1Yk9kU0RHcTRuek9qZUpoRng0WmttRFEzT1ZnOFdkdWdrdHV2VGI?oc=5
Bloomberg,"Country Garden Re-Engages Houlihan, CICC as Financial Advisers - Bloomberg",https://news.google.com/rss/articles/CBMivgFBVV95cUxOYzY1aVVZMmFLRVdkWTRsTmxKY2U4TVJZVndQdXFaekR0WG1RRWRlSDRYUDFDSVNkN3NFTXJ3V0VmUzBkLWRfcF90WXRNa0FlS01Tc29DalZXaThFcUE2OXMtVDU4MUx2c2xQSTN6RVhYMnB0N2UzQ1dCd0tKQVFEUlJCZGVfOEFsRnZnTFB4Z2FKbVRkaXNnVUI4eWwzMmpaajRmck93VnNaTVJ6Z0c4SXIydlRWekg1ZmJtUWVB?oc=5
Bloomberg,Watch Can Catastrophe Bonds Insure the Uninsurable? - Bloomberg,https://news.google.com/rss/articles/CBMimAFBVV95cUxOOUFKbXQ1TWp1NW0waTVpcGt4UWlDbXFNbHJ6V2VuRnZ2bFdocG9HbTQ2elJ0ZlgtVE96VGVnSkFFQURwTXBsVnFHdU92aXROMWNHdndwTDdfazBNMzZvWmxwWkhqV0JfTVlmRmFON2g1Zk54WkJEWk00dldGNkpvSVNoSTFyOUZCb2U3MWtKbUpGTUZMcWUwUg?oc=5
Bloomberg,UK Broadband Providers’ Roll-Out Ambitions Hit Financing Hurdles - Bloomberg,https://news.google.com/rss/articles/CBMiuAFBVV95cUxNbHhkNFg3MzdPQ1BnSUhYV2RIMG5IYkE0c2R5djEyR2tQZTZKZlBtY2wzeHdNX0FHVC13b1l3VGg4SmFnVmtzcklsN3BkZWFkNFNSQ21CY0dmZ01QZmE5b3FjbkUwampKTjRfcEpwSFFHRXQxX1ZsbmtoVVRiVkhfMk5oQVFneGV2U1hIMEg1ckNPZW9IR1ExajZrRkVpVVhIRGZmUjV3bDBDTHZQNmR4ME5yb040dzRQ?oc=5
Bloomberg,Baker Donelson Recruits James Roberts as Finance Shareholder - Bloomberg Law,https://news.google.com/rss/articles/CBMisgFBVV95cUxPWXVEN3RrSGlCcEVpejdEeFY0clZXS25mdXRBVzREdENaSzJmUVpWQ1padTRQX3lVVUF1SUtDSWF2dUhNWVJJeElWc3kzcy1BSVhwUEotZkZUS2xJNXdpcUtmemwydDdUR0tYMmhSUkNqazRWQ0VwN09TUHJNWGNiNkZSamQzSHlfU0p2c1V3Q1Z6aXRkQlNtbFAxdUJYUmJFLWdXRzdQU3I1Y09wRndxY1Z3?oc=5
Bloomberg,Watch Why Banks are Walking Back Climate Pledges: BNEF - Bloomberg,https://news.google.com/rss/articles/CBMipAFBVV95cUxQYlNuNGx2VVJoNkd6ZTFEZE5kMm1jeVlnYjk3eGJKcnhuTmttOWdhcE55aWd2bTNBVFRPdk1JSWNJYWo1cGhYZXFSWWRaRUp4VWtGa1ExdDU5SEJWZjMwSVFSY0poUTlramZLNURvNmNCSnhTajFDblVsX2p4M295TUlQWEh2MGZKVHlKY1E3cXpYZFBPRnhic0pXU3ZVVVc1YWpJOQ?oc=5
Bloomberg,G-20 Finance Heads Fail to Reach Consensus With Climate Finance a Sticking Point - Bloomberg,https://news.google.com/rss/articles/CBMiswFBVV95cUxOalJSRGRFem1qVWNoM3pJNmZqbEtyOThORzZZcjdmQkQ1amE4Tjc4T2ZqbDFfNEhnaVQ2NGV2ZFFVTHV3Y1NUMWJFUUJjWmxWcHNwS1RLVVdfWk5fR3R1OHpWc1Uzc2NrNEwybXN1ci10M0pkb3NvcmY4clpEWHgxcGZiWGRpbWMwVmZXS1R1NlM0dGJubUs3cDRoZ0Z3U29jREg5XzBmaTVKZGJKT0wwei1xcw?oc=5
Bloomberg,Canary Wharf Gloom Is Just the Pangs of Rebirth - Bloomberg,https://news.google.com/rss/articles/CBMiowFBVV95cUxQbzdvQVhsVzdrM3Z4b1E3b21lWUUxLW5DTFFmM3pkWFo0MHIweEprV1N5RjlKbnRIdHRmNmlnNE1vWENaUXp1RWoyQ3JyYzUycFBCY1pTejd3Ym8tTDdCRlRiWVYtYmpENlJYNXloUlFoU1cxWW9Xak56dHlob2daZEZGdUJmWkFTSUNMQXhuNDFoLTlTem9kWlI2XzFZV2VUQndN?oc=5
MarketWatch,"Who’s the winner in Trump’s trade war on Canada and Mexico? China, according to one expert.",https://www.marketwatch.com/story/whos-the-winner-in-trumps-trade-war-on-canada-and-mexico-china-according-to-one-expert-4a240bf7?mod=mw_rss_topstories
MarketWatch,Eight Fed districts had flat or slightly negative growth in February: Beige Book,https://www.marketwatch.com/story/eight-fed-districts-reported-flat-or-slightly-negative-growth-beige-book-0ac269b3?mod=mw_rss_topstories
MarketWatch,Trump hates the Biden-era Chips Act. What’s next for semiconductor makers?,https://www.marketwatch.com/story/trump-hates-the-u-s-chips-act-heres-what-could-happen-next-6899244c?mod=mw_rss_topstories
MarketWatch,Why ‘Trump Turmoil’ has made a U.S. recession much more likely,https://www.marketwatch.com/story/why-trump-turmoil-has-made-a-u-s-recession-much-more-likely-45be3d1a?mod=mw_rss_topstories
MarketWatch,"Marvell’s stock sinks on earnings, showing Wall Street’s harsh view of AI plays",https://www.marketwatch.com/story/marvells-stock-sinks-on-earnings-showing-wall-streets-harsh-view-of-ai-plays-150671c6?mod=mw_rss_topstories
MarketWatch,Victoria’s Secret says year will ‘gradually get better’ despite wobbly consumer confidence,https://www.marketwatch.com/story/victorias-secret-says-year-will-gradually-get-better-despite-wobbly-consumer-confidence-f6db81bc?mod=mw_rss_topstories
MarketWatch,Palantir’s sharp stock drop just prompted one bear to abandon his stance,https://www.marketwatch.com/story/palantirs-sharp-stock-drop-just-prompted-one-bear-to-abandon-his-stance-34af7752?mod=mw_rss_topstories
MarketWatch,My husband gave his credit card to his son to pay for ‘medical bills.’ Does this kind of support send the wrong message?,https://www.marketwatch.com/story/my-husband-gave-his-son-30-who-has-struggled-with-drug-addiction-his-credit-card-it-did-not-go-well-6995532a?mod=mw_rss_topstories
MarketWatch,Consumers elected Trump to lower prices — his policies could do the opposite,https://www.marketwatch.com/story/consumers-elected-trump-to-fix-prices-his-policies-could-do-the-opposite-43d01b4a?mod=mw_rss_topstories
MarketWatch,Trump’s tariffs worry companies. Here’s what they’re saying about the uncertainty.,https://www.marketwatch.com/story/trumps-tariffs-worry-companies-heres-what-theyre-saying-about-the-uncertainty-afbef46c?mod=mw_rss_topstories
Yahoo Finance,"Bond Selloff Extends, Shares Rise on Tariff Delay: Markets Wrap",https://finance.yahoo.com/news/asian-stocks-climb-trump-tariff-223639242.html?.tsrc=rss
Yahoo Finance,These 8 Dividend Aristocrats Can Protect Your Portfolio in a Downturn,https://finance.yahoo.com/m/c82e3ea3-0756-3824-a613-d2d05c7b2c3e/these-8-dividend-aristocrats.html?.tsrc=rss
Yahoo Finance,Stock market today: Asian shares rebound as Trump's pullback on some tariffs cheers investors,https://finance.yahoo.com/news/stock-market-today-asian-shares-052908793.html?.tsrc=rss
Yahoo Finance,Parsons Corporation (PSN): Among the Worst Performing IT Services Stocks to Buy According to Analysts,https://finance.yahoo.com/news/parsons-corporation-psn-among-worst-021612607.html?.tsrc=rss
Yahoo Finance,Globant S.A. (GLOB): Among the Worst Performing IT Services Stocks to Buy According to Analysts,https://finance.yahoo.com/news/globant-glob-among-worst-performing-021448344.html?.tsrc=rss
Yahoo Finance,"TechTarget, Inc. (TTGT): Among the Worst Performing IT Services Stocks to Buy According to Analysts",https://finance.yahoo.com/news/techtarget-inc-ttgt-among-worst-021418632.html?.tsrc=rss
Yahoo Finance,NCR Voyix Corporation (VYX): Among the Worst Performing IT Services Stocks to Buy According to Analysts,https://finance.yahoo.com/news/ncr-voyix-corporation-vyx-among-021229070.html?.tsrc=rss
Yahoo Finance,ASGN Incorporated (ASGN): Among the Worst Performing IT Services Stocks to Buy According to Analysts,https://finance.yahoo.com/news/asgn-incorporated-asgn-among-worst-021045217.html?.tsrc=rss
Yahoo Finance,"TaskUs, Inc. (TASK): Among the Worst Performing IT Services Stocks to Buy According to Analysts",https://finance.yahoo.com/news/taskus-inc-task-among-worst-020925073.html?.tsrc=rss
Yahoo Finance,"EPAM Systems, Inc. (EPAM): Among the Worst Performing IT Services Stocks to Buy According to Analysts",https://finance.yahoo.com/news/epam-systems-inc-epam-among-020827810.html?.tsrc=rss
Yahoo Finance,Grid Dynamics Holdings Inc. (GDYN): Among the Worst Performing IT Services Stocks to Buy According to Analysts,https://finance.yahoo.com/news/grid-dynamics-holdings-inc-gdyn-020724001.html?.tsrc=rss
Yahoo Finance,"Fidelity National Information Services, Inc. (FIS): Among the Worst Performing IT Services Stocks to Buy According to Analysts",https://finance.yahoo.com/news/fidelity-national-information-services-inc-020701244.html?.tsrc=rss
Yahoo Finance,CACI International Inc (CACI): Among the Worst Performing IT Services Stocks to Buy According to Analysts,https://finance.yahoo.com/news/caci-international-inc-caci-among-020535889.html?.tsrc=rss
Yahoo Finance,Kosmos Energy Ltd. (KOS): Among the Best Value Penny Stocks to Invest In Now,https://finance.yahoo.com/news/kosmos-energy-ltd-kos-among-233003179.html?.tsrc=rss
Yahoo Finance,Analyzing Retail Earnings in a High-Tariff Economy,https://finance.yahoo.com/news/analyzing-retail-earnings-high-tariff-233000654.html?.tsrc=rss
Yahoo Finance,Recent market losses have created investment 'opportunities',https://finance.yahoo.com/video/recent-market-losses-created-investment-233000528.html?.tsrc=rss
Yahoo Finance,New Gold Inc. (NGD): Among the Best Value Penny Stocks to Invest In Now,https://finance.yahoo.com/news/gold-inc-ngd-among-best-232756927.html?.tsrc=rss
Yahoo Finance,Ambev S.A. (ABEV): Among the Best Value Penny Stocks to Invest In Now,https://finance.yahoo.com/news/ambev-abev-among-best-value-232322851.html?.tsrc=rss
Yahoo Finance,Fortuna Mining Corp. (FSM): Among the Best Value Penny Stocks to Invest In Now,https://finance.yahoo.com/news/fortuna-mining-corp-fsm-among-231603918.html?.tsrc=rss
Yahoo Finance,Waste Management (WM) Rises But Trails Market: What Investors Should Know,https://finance.yahoo.com/news/waste-management-wm-rises-trails-231517277.html?.tsrc=rss
Financial Times,Japanese bond yields hit 16-year high,https://www.ft.com/content/06fa0c14-2deb-4aee-9189-1323beb1846e
Financial Times,How much does Brookfield really make?,https://www.ft.com/content/6e070b14-74cc-4ade-bd80-7bd3900c6a82
Financial Times,Germany’s ‘whatever-it-takes’ spending push to end years of stagnation,https://www.ft.com/content/ee20978f-bbcd-4616-954c-7749dc5334fd
Financial Times,US stocks struggle as ‘America First’ bets backfire,https://www.ft.com/content/2e8109e6-d56b-4c3f-824d-2933eaff1242
Financial Times,Elon Musk’s Doge to expand blitz against spending on consultants,https://www.ft.com/content/8d28ac77-c0c8-494e-a07a-77c6b1de31b2
Financial Times,Microsoft walks away from some CoreWeave commitments ahead of $35bn IPO,https://www.ft.com/content/f3d9d339-42ef-4979-bf52-89ecd699dea2
Financial Times,Trump says it is ‘over’ for Hamas unless hostages are released,https://www.ft.com/content/a32035bf-c97c-40ee-98ff-849dcdedb67c
Financial Times,HSBC renames ‘eastern’ and ‘western’ businesses months after creating them,https://www.ft.com/content/42b83130-d94a-461a-a514-97df9f0b1bed
Investing.com,Nokia says it is making share gains in Mobile Networks division,https://www.investing.com/news/stock-market-news/nokia-says-it-is-making-share-gains-in-mobile-networks-division-93CH-3911006
Investing.com,"South Korea air force jets accidentally drop bombs on homes, injuring 15",https://www.investing.com/news/world-news/at-least-8-hurt-in-south-korea-after-shell-hits-civilian-area-during-military-drills-3910847
Investing.com,"EU leaders to back defence surge, support Zelenskiy after US aid freeze",https://www.investing.com/news/world-news/eu-leaders-to-back-defence-surge-support-zelenskiy-after-us-aid-freeze-3910795
Investing.com,Hamas says Trump threats are support for Netanyahu to back out of Gaza ceasefire deal,https://www.investing.com/news/world-news/hamas-says-trump-threats-are-support-for-netanyahu-to-back-out-of-gaza-ceasefire-deal-3911003
Investing.com,"Telefonica hires Rothschild to help sell its Peru unit, El Confidencial reports",https://www.investing.com/news/stock-market-news/telefonica-hires-rothschild-to-help-sell-its-peru-unit-el-confidencial-reports-3910981
Investing.com,MUFG Bank updates board of directors lineup,https://www.investing.com/news/company-news/mufg-bank-updates-board-of-directors-lineup-93CH-3910998
Investing.com,Sivers Semiconductors to Participate in AI Panel 37th Annual Roth Conference,https://www.investing.com/news/press-releases/sivers-semiconductors-to-participate-in-ai-panel-37th-annual-roth-conference-93CH-3910997
Investing.com,"China Unicom, YunHuan Technology and ZTE win the GSMA GLOMO ""Best Mobile Innovation for Cities"" award",https://www.investing.com/news/press-releases/china-unicom-yunhuan-technology-and-zte-win-the-gsma-glomo-best-mobile-innovation-for-cities-award-93CH-3910995
Investing.com,Lufthansa operating profit falls after cash-strapped 2024,https://www.investing.com/news/stock-market-news/lufthansa-reports-drop-in-fy-operating-profit-after-cashstrapped-2024-3910948
Investing.com,"Pope Francis in stable condition, resumes some work, Vatican says",https://www.investing.com/news/world-news/pope-francis-rested-well-overnight-in-hospital-vatican-says-3908016
Wall Street Journal,Stocks Sink in Broad AI Rout Sparked by China's DeepSeek,https://www.wsj.com/articles/nikkei-may-rise-as-weak-yen-raises-earnings-hopes-776a8056?mod=rss_markets_main
Wall Street Journal,"Comex Gold, Silver Settle Lower",https://www.wsj.com/articles/gold-edges-lower-feds-rate-decision-in-focus-09dbfceb?mod=rss_markets_main
Wall Street Journal,DeepSeek Won't Sink U.S. AI Titans,https://www.wsj.com/articles/deepseek-us-ai-stocks-nvidia-broadcom-6cdfae81?mod=rss_markets_main
Wall Street Journal,Financial Services Roundup: Market Talk,https://www.wsj.com/articles/financial-services-roundup-market-talk-94f52cba?mod=rss_markets_main
Wall Street Journal,"Arabica Coffee Prices Hit Record on U.S., Colombia Tariff Spat",https://www.wsj.com/articles/arabica-coffee-prices-hit-new-high-on-u-s-colombia-tariff-spat-582446fe?mod=rss_markets_main
Wall Street Journal,"Swiss franc, Japanese yen Rise as DeepSeek News Boosts Safe Havens",https://www.wsj.com/articles/safe-haven-currencies-strengthen-amid-fears-over-global-tariffs-9964e17a?mod=rss_markets_main
Wall Street Journal,Natural Gas Falls on Shifting Weather Forecasts,https://www.wsj.com/articles/u-s-natural-gas-futures-fall-on-shifting-weather-forecasts-1ef3e457?mod=rss_markets_main
Wall Street Journal,Building-Products Distributor QXO Launches Hostile Bid for Beacon,https://www.wsj.com/articles/building-products-distributor-qxo-launching-hostile-bid-for-beacon-de024410?mod=rss_markets_main
Wall Street Journal,Natural-Gas Firm Diversified Energy Strikes Deal for Permian Basin Player,https://www.wsj.com/articles/natural-gas-firm-diversified-energy-nears-deal-for-permian-basin-player-4c1c5ff5?mod=rss_markets_main
Wall Street Journal,What's New This Tax Season That Can Save You Money,https://www.wsj.com/articles/tax-season-2024-irs-filing-dates-explained-628a8b37?mod=rss_markets_main
Wall Street Journal,Chinese Investors With Few Options Turn to Dividends,https://www.wsj.com/articles/chinese-investors-with-few-options-turn-to-dividends-ad31dcc4?mod=rss_markets_main
Wall Street Journal,U.S. Treasury Yields Fall But Direction for Long-End Yields Still Seen Upward,https://www.wsj.com/articles/jgbs-consolidate-supported-by-u-s-treasurys-gains-7edccc7d?mod=rss_markets_main
Wall Street Journal,"Russia's Crude Exports Fairly Stable Despite U.S. Sanctions, Goldman Says",https://www.wsj.com/articles/oil-futures-fall-after-trump-calls-for-tariffs-on-colombia-5b2a178c?mod=rss_markets_main
Wall Street Journal,The Extra Reward for Owning Stocks Over Bonds Has Disappeared,https://www.wsj.com/articles/the-extra-reward-for-owning-stocks-over-bonds-has-disappeared-c3f9c223?mod=rss_markets_main
Wall Street Journal,Heard on the Street's Stock-Picking Series,https://www.wsj.com/articles/heard-on-the-streets-stock-picking-series-98f04640?mod=rss_markets_main
Wall Street Journal,What Will It Take for Home Buyers to Start Asking for a Disaster Discount?,https://www.wsj.com/articles/what-will-it-take-for-home-buyers-to-start-asking-for-a-disaster-discount-c662cb96?mod=rss_markets_main
Wall Street Journal,Now Wanted in Silicon Valley: Ho-Hum Businesses With Thin Profit Margins,https://www.wsj.com/articles/now-wanted-in-silicon-valley-ho-hum-businesses-with-thin-profit-margins-ab07de5f?mod=rss_markets_main
Wall Street Journal,"In China, a Cat-and-Mouse Game to Rein In Crypto",https://www.wsj.com/articles/china-cryptocurrency-market-trading-restrictions-3e050cd9?mod=rss_markets_main
Wall Street Journal,"One House, Three Owners: The Ballooning Cost of the American Dream",https://www.wsj.com/articles/rising-house-mortgage-costs-north-carolina-home-468a46e5?mod=rss_markets_main
Wall Street Journal,Trump Adds Fuel to Claims That Big Banks Discriminate Against Conservatives,https://www.wsj.com/articles/trump-big-bank-conservative-bias-accusations-168abb27?mod=rss_markets_main
